315,1816,Dima Hasao,315,Dima Hasao,Dima Hasao,10,,,,,0,2,2,1,1,3,1,10,1,
294,1702,East Garo Hills,294,East Garo Hills,East Garo Hills,9,,,,,0,1,2,2,1,2,2,10,1,
161,930,Etawah,161,Etawah,Etawah,9,,,,,0,3,1,1,1,2,2,10,1,
217,1015,Gopalganj,217,Gopalganj,Gopalganj,8,,,,,0,3,1,1,2,1,2,10,1,
168,937,Hamirpur,168,Hamirpur,Hamirpur,9,,,,,0,2,1,2,2,1,2,10,1,
165,934,Jalaun,165,Jalaun ,Jalaun ,9,,,,,0,3,1,1,2,1,2,10,1,
317,1818,Karimganj,317,Karimganj,Karimganj,7,,,,,0,2,2,2,1,2,1,10,1,
329,1903,Cooch Behar,329,Koch Bihar ,Koch Bihar ,8,,,,,0,2,2,1,1,2,2,10,1,
400,2201,Koriya,400,Koriya,Koriya,9,,,,,0,2,1,2,1,2,2,10,1,
5,105,Poonch,5,punch,Punch,8,,,,,0,2,1,1,1,3,2,10,1,
6,106,Rajouri,6,Rajouri,Rajauri,9,,,,,0,2,1,2,1,3,1,10,1,
234,1032,Rohtas,234,Rohtas,Rohtas,9,,,,,0,3,1,1,2,1,2,10,1,
352,2007,Sahibganj,352,Sahibganj,Sahibganj,8,,,,,0,2,1,1,2,2,2,10,1,
228,1026,Sheikhpura,228,Sheikhpura,Sheikhpura,8,,,,,0,3,1,1,2,1,2,10,1,
267,1307,Tuensang,267,Tuensang,Tuensang,10,,,,,0,1,2,1,1,2,3,10,1,"Longleng, Kiphire"
279,1408,Ukhrul,279,Ukhrul,Ukhrul,8,,,,,0,2,2,1,1,3,1,10,1,
330,1904,Uttar Dinajpur,330,Uttar Dinajpur,Uttar Dinajpur,8,,,,,0,2,1,1,2,2,2,10,1,
293,1701,West Garo Hills,293,West Garo Hills,West Garo Hills,9,,,,,0,2,2,2,1,2,1,10,1,
458,2341,Guna,458,Guna,Guna,9,Guna,"[""Guna""]",100000,100000,100000,1,1,2,1,3,2,10,1,Ashoknagar
348,2003,Koderma,348,Kodarma,Kodarma,9,Koderma,"[""Koderma""]",100000,100000,100000,3,1,2,1,2,1,10,1,
177,946,Faizabad,177,Faizabad,Faizabad,9,Faizabad,"[""Faizabad""]",700000,700000,700000,3,1,2,1,1,2,10,1,
332,1906,Malda,332,Maldah ,Maldah ,8,Malda,"[""Malda""]",700000,700000,700000,2,1,1,2,2,2,10,1,
304,1805,Morigaon,304,Morigaon,Marigaon,8,Morigaon,"[""Morigaon""]",1100000,1100000,1100000,2,2,1,1,2,2,10,1,
226,1024,Munger,226,Munger,Munger,8,Munger,"[""Munger"",""Monghyr""]",1500000,1500000,1500000,2,1,1,2,2,2,10,1,
179,948,Sultanpur,179,Sultanpur,Sultanpur,9,Sultanpur,"[""Sultanpur""]",2100000,2100000,2100000,3,1,2,1,1,2,10,1,
433,2316,Mandsaur,433,Mandsaur,Mandsaur,10,Mandsaur,"[""Mandsaur""]",2400000,2400000,2400000,2,1,2,1,3,1,10,1,
438,2321,Dhar,438,Dhar,Dhar,10,Dhar,"[""Dhar""]",2700000,2700000,2700000,1,1,2,1,3,2,10,1,
302,1803,Goalpara,302,Goalpara,Goalpara,8,Goalpara,"[""Goalpara""]",3700000,3700000,3700000,2,2,1,1,2,2,10,1,
452,2335,Narsinghpur,452,Narsimhapur,Narsimhapur,9,Narsinghpur,"[""Narsinghpur""]",5900000,5900000,5900000,1,1,2,1,3,2,10,1,
440,2323,Khargone,440,Khargone (West Nimar),West Nimar,11,Khargone,"[""Khargone""]",7600000,7600000,7600000,1,1,1,1,3,3,10,1,
189,958,Kushinagar,189,Kushinagar,Kushinagar,8,Kushinagar,"[""Kushinagar"",""Padrauna""]",8600000,8600000,8600000,3,1,1,2,1,2,10,1,
484,2417,Panchmahal,484,Panchmahal,Panch Mahals,10,Panchmahal,"[""Panchmahal"",""Godhra""]",9300000,9300000,9300000,1,1,2,1,3,2,10,1,
350,2104,Deogarh,350,Deoghar,Deoghar,9,Deoghar,"[""Deoghar""]",11700000,11700000,11700000,2,1,1,2,2,2,10,1,
378,2109,Bhadrak,378,Bhadrak,Bhadrak,9,Bhadrak,"[""Bhadrak""]",11900000,11900000,11900000,1,1,1,2,3,2,10,1,
333,1907,Murshidabad,333,Murshidabad ,Murshidabad ,8,Murshidabad,"[""Murshidabad""]",12700000,12700000,12700000,2,1,1,2,2,2,10,1,
185,954,Basti,185,Basti,Basti,9,Basti,"[""Basti""]",13000000,13000000,13000000,3,1,2,1,1,2,10,1,
339,1913,Bankura,339,Bankura ,Bankura ,9,Bankura,"[""Bankura""]",14700000,14700000,14700000,2,1,1,2,2,2,10,1,
116,818,Jalore,116,Jalor,Jalor,7,Jalore,"[""Jalore""]",15100000,15100000,15100000,3,1,1,1,3,1,10,1,
173,833,Pratapgarh,173,Pratapgarh,Pratapgarh,9,Pratapgarh,"[""Pratapgarh""]",17300000,17300000,17300000,3,1,2,1,1,2,10,1,
162,931,Auraiya,162,Auraiya,Auraiya,7,Auraiya,"[""Auraiya""]",25600000,25600000,25600000,3,1,1,1,2,2,10,1,
328,1902,Jalpaiguri,328,Jalpaiguri ,Jalpaiguri ,7,Jalpaiguri,"[""Jalpaiguri""]",18900000,29000000,29000000,2,3,1,1,2,1,10,1,Alipurduar
497,2701,Nandurbar,497,Nandurbar,Nandurbar,10,Nandurbar,"[""Nandurbar""]",31800000,31800000,31800000,1,1,2,1,2,3,10,1,
508,2712,Gadchiroli,508,Gadchiroli,Gadchiroli,9,Gadchiroli,"[""Gadchiroli""]",33500000,33500000,33500000,1,1,2,1,3,2,10,1,
136,905,Rampur,136,Rampur,Rampur,11,Rampur,"[""Rampur""]",34800000,34800000,34800000,3,1,1,2,1,2,10,1,
383,2114,Dhenkanal,383,Dhenkanal,Dhenkanal,7,Dhenkanal,"[""Dhenkanal""]",35600000,35600000,35600000,2,2,1,1,3,1,10,1,
447,2330,Betul,447,Betul,Betul,9,Betul,"[""Betul""]",38600000,38600000,38600000,1,1,2,1,3,2,10,1,
163,932,Kanpur Dehat,163,Kanpur Dehat,Kanpur Dehat,8,Kanpur Dehat,"[""Kanpur Dehat""]",54000000,54000000,54000000,2,2,1,2,1,2,10,1,
303,1804,Barpeta,303,Barpeta,Barpeta,9,Barpeta,"[""Barpeta""]",56300000,56300000,56300000,2,1,1,2,2,2,10,1,
129,831,Jhalawar,129,Jhalawar,Jhalawar,10,Jhalawar,"[""Jhalawar""]",83100000,83100000,83100000,2,1,1,1,3,2,10,1,
420,2303,Bhind,420,Bhind,Bhind,9,Bhind,"[""Bhind""]",99200000,99200000,99200000,2,1,2,2,1,2,10,1,
195,964,Ghazipur,195,Ghazipur,Ghazipur,9,Ghazipur,"[""Ghazipur""]",125700000,125700000,125700000,3,1,1,2,1,2,10,1,
307,1808,Lakhimpur,307,Lakhimpur,Lakhimpur,8,Lakhimpur,"[""Lakhimpur""]",127500000,127500000,127500000,2,2,1,1,2,2,10,1,
130,832,Udaipur,130,Udaipur,Udaipur,9,Udaipur,"[""Udaipur""]",231100000,231100000,231100000,2,1,2,1,2,2,10,1,
364,2019,Ranchi,364,Ranchi,Ranchi,9,Ranchi,"[""Ranchi""]",287300000,290900000,290900000,3,1,2,1,2,1,10,1,Khunti
113,815,Jodhpur,113,Jodhpur,Jodhpur,9,Jodhpur,"[""Jodhpur""]",344300000,344300000,344300000,2,1,2,1,3,1,10,1,
403,2724,Raigad,403,Raigarh,Raigarh,9,Raigad,"[""Raigad""]",1419400000,1419400000,1419400000,2,1,1,1,3,2,10,1,
196,965,Chandauli,196,Chandauli,Chandauli,10,,,,,0,3,1,2,2,1,2,11,2,
274,1403,Churachandpur,274,Churachandpur,Churachandpur,9,,,,,0,2,2,2,1,3,1,11,2,
331,1905,Dakshin Dinajpur,331,Dakshin Dinajpur,Dakshin Dinajpur,9,,,,,0,2,2,1,2,2,2,11,2,
190,959,Deoria,190,Deoria,Deoria,9,,,,,0,3,1,2,1,2,2,11,2,
159,928,Farrukhabad,159,Farrukhabad,Farrukhabad,9,,,,,0,3,1,1,2,2,2,11,2,
379,2110,Kendrapara,379,Kendrapara ,Kendrapara,9,,,,,0,3,1,1,2,2,2,11,2,
287,1507,Lawngtlai,287,Lawngtlai,Lawngtlai,9,,,,,0,2,2,2,1,3,1,11,2,
148,917,Mainpuri,148,Mainpuri,Mainpuri,9,,,,,0,3,1,1,2,2,2,11,2,
436,2319,Shajapur,436,Shajapur,Shajapur,10,,,,,0,2,1,2,1,3,2,11,2,
295,1703,South Garo Hills,295,South Garo Hills,South Garo Hills,9,,,,,0,2,2,3,1,2,1,11,2,
249,1205,Upper Subansiri,249,Upper Subansiri,Upper Subansiri,9,,,,,0,2,1,1,1,3,3,11,2,
147,916,Firozabad,147,Firozabad,Firozabad,10,Firozabad,"[""Firozabad""]",100000,100000,100000,3,1,1,2,2,2,11,2,
199,968,Mirzapur,199,Mirzapur,Mirzapur,10,Mirzapur,"[""Mirzapur""]",100000,100000,100000,3,1,2,2,1,2,11,2,
353,2008,Pakur,353,Pakur,Pakaur,8,Pakur,"[""Pakur""]",100000,100000,100000,2,1,2,2,2,2,11,2,
502,2706,Washim,502,Washim,Washim,10,Washim,"[""Washim""]",200000,200000,200000,3,1,2,1,3,1,11,2,
107,809,Karauli,107,Karauli ,Karauli,9,Karauli,"[""Karauli""]",300000,300000,300000,2,1,1,2,3,2,11,2,
191,960,Azamgarh,191,Azamgarh,Azamgarh,10,Azamgarh,"[""Azamgarh""]",500000,500000,500000,3,1,2,2,1,2,11,2,
247,1203,East Kameng,247,East Kameng,East Kameng,9,East Kameng,"[""East Kameng""]",1100000,1100000,1100000,2,1,1,1,3,3,11,2,
121,823,Bundi,121,Bundi ,Bundi,10,Bundi,"[""Bundi""]",1300000,1300000,1300000,2,1,2,1,3,2,11,2,
169,938,Mahoba,169,Mahoba,Mahoba,10,Mahoba,"[""Mahoba""]",1400000,1400000,1400000,3,1,2,2,1,2,11,2,
201,970,Etah,201,Etah,Etah,9,Etah,"[""Etah""]",1800000,1800000,1800000,3,1,1,2,2,2,11,2,Kanshiram Nagar
232,1030,Buxar,232,Buxar,Buxar,8,Buxar,"[""Buxar""]",2500000,2500000,2500000,2,2,1,2,2,2,11,2,
456,2339,Seoni,456,Seoni,Seoni,9,Seoni,"[""Seoni""]",2500000,2500000,2500000,2,1,2,1,3,2,11,2,
428,2311,Damoh,428,Damoh,Damoh,9,Damoh,"[""Damoh""]",3200000,3200000,3200000,2,1,3,1,2,2,11,2,
150,919,Bareilly,150,Bareilly,Bareilly,11,Bareilly,"[""Bareilly""]",3700000,3700000,3700000,3,1,1,2,2,2,11,2,
443,2326,Vidisha,443,Vidisha,Vidisha,9,Vidisha,"[""Vidisha""]",4300000,4300000,4300000,2,1,2,1,3,2,11,2,
134,903,Bijnor,134,Bijnor,Bijnor,12,Bijnor,"[""Bijnor""]",5600000,5600000,5600000,2,2,2,1,2,2,11,2,
385,2116,Nayagarh,385,Nayagarh  ,Nayagarh,8,Nayagarh,"[""Nayagarh""]",5800000,5800000,5800000,2,2,1,1,3,2,11,2,
194,963,Jaunpur,194,Jaunpur,Jaunpur,10,Jaunpur,"[""Jaunpur""]",6600000,6600000,6600000,3,1,2,2,1,2,11,2,
334,1908,Birbhum,334,Birbhum,Birbhum,9,Birbhum,"[""Birbhum""]",6700000,6700000,6700000,2,1,2,2,2,2,11,2,
186,955,Sant Kabir Nagar,186,Sant Kabir Nagar,Sant Kabir Nagar,10,Sant Kabir Nagar,"[""Sant Kabir Nagar""]",8200000,8200000,8200000,3,1,2,2,1,2,11,2,
