CIN,COMPANY NAME,AREA,BU%,RUE%,DISTRICT,State,Constituency,Type,Margin,isMPMinister,centerAlignment,stateAlignment,not_aligned,rs_min_mplad_district,is_backward,non_backward,ministry_comp_intersection,ADI,AmountFinal,FactoriesFinal,csrAmountInvested
U40105MH2010PLC198384,VIDEOCON POWER VENTURES LIMITED,2,0.685760387252924,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U40105MH2010PLC198384,VIDEOCON POWER VENTURES LIMITED,5,0.885326121949649,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U40105MH2010PLC198384,VIDEOCON POWER VENTURES LIMITED,10,1.33592399917624,97.9774322323096,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U45102MH1994PLC133954,VIDEOCON REALTY AND INFRASTRUCTURES LIMITED CN,2,0.685760387252924,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U45102MH1994PLC133954,VIDEOCON REALTY AND INFRASTRUCTURES LIMITED CN,5,0.885326121949649,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U45102MH1994PLC133954,VIDEOCON REALTY AND INFRASTRUCTURES LIMITED CN,10,1.33592399917624,97.9774322323096,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U45400WB2008PTC126333,VIDEOCON INFINITY INFRASTRUCTURE PRIVATE LIMITED,2,0.685760387252924,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U45400WB2008PTC126333,VIDEOCON INFINITY INFRASTRUCTURE PRIVATE LIMITED,5,0.885326121949649,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U45400WB2008PTC126333,VIDEOCON INFINITY INFRASTRUCTURE PRIVATE LIMITED,10,1.33592399917624,97.9774322323096,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U64200PB2008PTC031982,VIDEOCON TELECOM TOWERS PRIVATE LIMITED,2,0.685760387252924,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U64200PB2008PTC031982,VIDEOCON TELECOM TOWERS PRIVATE LIMITED,5,0.885326121949649,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U64200PB2008PTC031982,VIDEOCON TELECOM TOWERS PRIVATE LIMITED,10,1.33592399917624,97.9774322323096,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U67120MH1995PLC133952,VIDEOCON VCR SECURITIES LIMITED,2,0.685760387252924,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U67120MH1995PLC133952,VIDEOCON VCR SECURITIES LIMITED,5,0.885326121949649,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U67120MH1995PLC133952,VIDEOCON VCR SECURITIES LIMITED,10,1.33592399917624,97.9774322323096,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U70102MH2010PLC208000,VIDEOCON DEVELOPERS LIMITED,2,0.685760387252924,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U70102MH2010PLC208000,VIDEOCON DEVELOPERS LIMITED,5,0.885326121949649,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U70102MH2010PLC208000,VIDEOCON DEVELOPERS LIMITED,10,1.33592399917624,97.9774322323096,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U72900MH2007PLC204763,VIDEOCON TELECOMMUNICATIONS LIMITED,2,0.685760387252924,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U72900MH2007PLC204763,VIDEOCON TELECOMMUNICATIONS LIMITED,5,0.885326121949649,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U72900MH2007PLC204763,VIDEOCON TELECOMMUNICATIONS LIMITED,10,1.33592399917624,97.9774322323096,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U74899DL1994PLC062727,VIDEOCON MINING LIMITED,2,0.685760387252924,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U74899DL1994PLC062727,VIDEOCON MINING LIMITED,5,0.885326121949649,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U74899DL1994PLC062727,VIDEOCON MINING LIMITED,10,1.33592399917624,97.9774322323096,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U85110MH1995PLC187888,VIDEOCON SECURITIES LIMITED,2,0.685760387252924,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U85110MH1995PLC187888,VIDEOCON SECURITIES LIMITED,5,0.885326121949649,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U85110MH1995PLC187888,VIDEOCON SECURITIES LIMITED,10,1.33592399917624,97.9774322323096,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U92100MH2002PLC137947,VIDEOCON D2H LIMITED,2,0.685760387252924,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U92100MH2002PLC137947,VIDEOCON D2H LIMITED,5,0.885326121949649,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U92100MH2002PLC137947,VIDEOCON D2H LIMITED,10,1.33592399917624,97.9774322323096,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U99999MH1996PLC128289,VIDEOCON ENERGY HOLDINGS LIMITED,2,0.685760387252924,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U99999MH1996PLC128289,VIDEOCON ENERGY HOLDINGS LIMITED,5,0.885326121949649,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U99999MH1996PLC128289,VIDEOCON ENERGY HOLDINGS LIMITED,10,1.33592399917624,97.9774322323096,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
L74899DL1986PLC050910,GOODLUCK INDIA LIMITED,2,0.685760387252924,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
L74899DL1986PLC050910,GOODLUCK INDIA LIMITED,5,0.885326121949649,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
L74899DL1986PLC050910,GOODLUCK INDIA LIMITED,10,1.33592399917624,97.9774322323096,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
L51909DL1991PLC045084,ANG INDUSTRIES LIMITED,2,0.685760387252924,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
L51909DL1991PLC045084,ANG INDUSTRIES LIMITED,5,0.885326121949649,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
L51909DL1991PLC045084,ANG INDUSTRIES LIMITED,10,1.33592399917624,97.9774322323096,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
L51909DL1991PLC045084,ANG INDUSTRIES LIMITED,2,0.685760387252924,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
L51909DL1991PLC045084,ANG INDUSTRIES LIMITED,5,0.885326121949649,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
L51909DL1991PLC045084,ANG INDUSTRIES LIMITED,10,1.33592399917624,97.9774322323096,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U32109MH1985PLC035112,VIDEOCON INTERNATIONAL LIMITED,2,0.685760387252924,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U32109MH1985PLC035112,VIDEOCON INTERNATIONAL LIMITED,5,0.885326121949649,100,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U32109MH1985PLC035112,VIDEOCON INTERNATIONAL LIMITED,10,1.33592399917624,97.9774322323096,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U40102DL2008PTC177307,NTPC BHEL POWER PROJECTS PRIVATE LIMITED,2,-0.11594202898550698,17.2727272727273,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U40102DL2008PTC177307,NTPC BHEL POWER PROJECTS PRIVATE LIMITED,5,-0.35224287243358904,46.9337194337194,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U40102DL2008PTC177307,NTPC BHEL POWER PROJECTS PRIVATE LIMITED,10,-0.5254953410782179,57.1178397921139,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U40108DL2002GOI117584,NTPC VIDYUT VYAPAR NIGAM LIMITED,2,-0.11594202898550698,17.2727272727273,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U40108DL2002GOI117584,NTPC VIDYUT VYAPAR NIGAM LIMITED,5,-0.35224287243358904,46.9337194337194,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
U40108DL2002GOI117584,NTPC VIDYUT VYAPAR NIGAM LIMITED,10,-0.5254953410782179,57.1178397921139,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
L74899DL1986PLC050910,GOODLUCK INDIA LIMITED,2,-0.025391451544647003,16.2189054726368,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
L74899DL1986PLC050910,GOODLUCK INDIA LIMITED,5,-0.078661996890978,31.7947888007768,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
L74899DL1986PLC050910,GOODLUCK INDIA LIMITED,10,-0.10914207484028,37.6843545077845,GAUTAM BUDHHA NAGAR,UTTAR PRADESH,GAUTAM BUDHHA NAGAR,GEN,23.4,1,1,0,0,0,0,1,1,15,1098900000,134,0
L15549GJ2010PLC063283,MANPASAND BEVERAGES LIMITED,2,1.57321500605083,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L15549GJ2010PLC063283,MANPASAND BEVERAGES LIMITED,5,2.34976465866385,97.646642199472,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L15549GJ2010PLC063283,MANPASAND BEVERAGES LIMITED,10,-8.85869248265003,77.2398750885326,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L24239MH1949PLC007837,IPCA LABORATORIES LIMITED,2,2.05728116175877,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L24239MH1949PLC007837,IPCA LABORATORIES LIMITED,5,2.1183439572468,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L24239MH1949PLC007837,IPCA LABORATORIES LIMITED,10,0.98241943919218,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U85100MH2007PTC170959,IPCA TRADITIONAL REMEDIES PRIVATE LIMITED,2,2.05728116175877,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U85100MH2007PTC170959,IPCA TRADITIONAL REMEDIES PRIVATE LIMITED,5,2.1183439572468,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U85100MH2007PTC170959,IPCA TRADITIONAL REMEDIES PRIVATE LIMITED,10,0.98241943919218,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L30007TN1995PLC032941,TVS ELECTRONICS LIMITED,2,4.537313432835821,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L30007TN1995PLC032941,TVS ELECTRONICS LIMITED,5,2.69622916329503,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L30007TN1995PLC032941,TVS ELECTRONICS LIMITED,10,1.0492014321921401,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L21090BR1918PLC000013,HINDUSTAN MEDIA VENTURES LIMITED,2,4.45771144278607,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L21090BR1918PLC000013,HINDUSTAN MEDIA VENTURES LIMITED,5,2.45495495495495,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L21090BR1918PLC000013,HINDUSTAN MEDIA VENTURES LIMITED,10,1.04346562938812,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L31402WB1934PLC007993,EVEREADY INDUSTRIES INDIA LTD,2,4.45771144278607,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L31402WB1934PLC007993,EVEREADY INDUSTRIES INDIA LTD,5,2.45495495495495,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L31402WB1934PLC007993,EVEREADY INDUSTRIES INDIA LTD,10,1.04346562938812,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L31500UP1991PLC012944,PHOENIX LAMPS LIMITED,2,4.45771144278607,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L31500UP1991PLC012944,PHOENIX LAMPS LIMITED,5,2.45495495495495,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L31500UP1991PLC012944,PHOENIX LAMPS LIMITED,10,1.04346562938812,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L31500KA1991PLC095519,PHOENIX LAMPS LIMITED,2,4.45771144278607,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L31500KA1991PLC095519,PHOENIX LAMPS LIMITED,5,2.45495495495495,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L31500KA1991PLC095519,PHOENIX LAMPS LIMITED,10,1.04346562938812,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L74999TZ1984PLC001456,TITAN COMPANY LIMITED,2,4.578459056071,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L74999TZ1984PLC001456,TITAN COMPANY LIMITED,5,3.18717403901874,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L74999TZ1984PLC001456,TITAN COMPANY LIMITED,10,3.1698564593301404,95.8792093232889,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L17219PB1995PLC016842,TITAN COMFINE LIMITED,2,0.962325962325962,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L17219PB1995PLC016842,TITAN COMFINE LIMITED,5,2.22414234511009,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L17219PB1995PLC016842,TITAN COMFINE LIMITED,10,3.2938152684835695,93.9409590522459,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L17219PB1995PLC016842,TITAN COMFINE LIMITED,2,0.962325962325962,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L17219PB1995PLC016842,TITAN COMFINE LIMITED,5,2.22414234511009,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L17219PB1995PLC016842,TITAN COMFINE LIMITED,10,3.2938152684835695,93.9409590522459,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L74999TZ1984PLC001456,TITAN COMPANY LIMITED,2,0.962325962325962,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L74999TZ1984PLC001456,TITAN COMPANY LIMITED,5,2.22414234511009,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
L74999TZ1984PLC001456,TITAN COMPANY LIMITED,10,3.2938152684835695,93.9409590522459,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24100MH2004PTC146928,TITAN LABORATORIES PRIVATE LIMITED,2,0.962325962325962,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24100MH2004PTC146928,TITAN LABORATORIES PRIVATE LIMITED,5,2.22414234511009,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24100MH2004PTC146928,TITAN LABORATORIES PRIVATE LIMITED,10,3.2938152684835695,93.9409590522459,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24100MH2004PTC146928,TITAN LABORATORIES PRIVATE LIMITED,2,0.962325962325962,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24100MH2004PTC146928,TITAN LABORATORIES PRIVATE LIMITED,5,2.22414234511009,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24100MH2004PTC146928,TITAN LABORATORIES PRIVATE LIMITED,10,3.2938152684835695,93.9409590522459,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24220TZ2008PLC014436,TITAN HMG PAINTS INDIA LIMITED,2,0.962325962325962,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24220TZ2008PLC014436,TITAN HMG PAINTS INDIA LIMITED,5,2.22414234511009,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24220TZ2008PLC014436,TITAN HMG PAINTS INDIA LIMITED,10,3.2938152684835695,93.9409590522459,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24220TZ2008PLC014436,TITAN HMG PAINTS INDIA LIMITED,2,0.962325962325962,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24220TZ2008PLC014436,TITAN HMG PAINTS INDIA LIMITED,5,2.22414234511009,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24220TZ2008PLC014436,TITAN HMG PAINTS INDIA LIMITED,10,3.2938152684835695,93.9409590522459,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24222TZ1945PLC000222,TITAN PAINTS AND CHEMICALS LIMITED,2,0.962325962325962,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24222TZ1945PLC000222,TITAN PAINTS AND CHEMICALS LIMITED,5,2.22414234511009,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24222TZ1945PLC000222,TITAN PAINTS AND CHEMICALS LIMITED,10,3.2938152684835695,93.9409590522459,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24222TZ1945PLC000222,TITAN PAINTS AND CHEMICALS LIMITED,2,0.962325962325962,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24222TZ1945PLC000222,TITAN PAINTS AND CHEMICALS LIMITED,5,2.22414234511009,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24222TZ1945PLC000222,TITAN PAINTS AND CHEMICALS LIMITED,10,3.2938152684835695,93.9409590522459,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24239GJ2008PTC052906,TITAN BIOSCIENCE PRIVATE LIMITED,2,0.962325962325962,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24239GJ2008PTC052906,TITAN BIOSCIENCE PRIVATE LIMITED,5,2.22414234511009,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24239GJ2008PTC052906,TITAN BIOSCIENCE PRIVATE LIMITED,10,3.2938152684835695,93.9409590522459,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
U24239GJ2008PTC052906,TITAN BIOSCIENCE PRIVATE LIMITED,2,0.962325962325962,100,TEHRI GARHWAL,UTTARAKHAND,TEHRI GARHWAL,GEN,24.8,0,1,0,0,0,0,1,0,16,595100000,103,0
